recipe_id,recipe_name,prep_time,cook_time,total_time,servings,yield,ingredients,directions,rating,url,nutrition,timing,img_src,cleaned_ingredients,image_path,cuisine
213,Fresh Figs and Chicken Thighs in Shallot-Balsamic Reduction,15 mins,30 mins,45 mins,8,8 chicken thighs,"8  skinless, boneless chicken thighs,   salt and ground black pepper to taste, 3 tablespoons extra-virgin olive oil, 10  fresh figs, stemmed and quartered, 1 ½ cups chicken broth, ¼ cup balsamic vinegar, 1 large shallot, sliced lengthwise, 1 tablespoon minced fresh rosemary,   fresh rosemary, for garnish","Pat chicken thighs dry and season both sides with salt and pepper.
Heat olive oil in a large skillet over medium-high heat until shimmering. Add chicken thighs and cook, 3 to 4 minutes on each side. Add figs, chicken broth, balsamic vinegar, and shallot. Bring contents to a boil, cover, reduce heat, and let simmer until chicken thighs are no longer pink in the centers and an instant-read thermometer inserted into the centers reads at least 165 degrees F (74 degrees C), about 8 minutes. Transfer thighs to a serving plate and keep warm.
Remove figs from the skillet using a slotted spoon and place them around the chicken on the plate.
Add minced rosemary to the skillet contents, increase heat to medium-high, and allow contents to come to a full boil to create a the reduction. Continue to boil, stirring often, until liquid reduces to approximately 1 cup, 8 to 10 minutes. Drizzle balsamic reduction over chicken and figs and garnish with rosemary sprigs. Serve warm.",5.0,https://www.allrecipes.com/recipe/275369/fresh-figs-and-chicken-thighs-in-shallot-balsamic-reduction/,"Total Fat 10g 13%, Saturated Fat 2g 11%, Cholesterol 44mg 15%, Sodium 281mg 12%, Total Carbohydrate 15g 5%, Dietary Fiber 2g 7%, Total Sugars 12g, Protein 13g, Vitamin C 2mg 10%, Calcium 34mg 3%, Iron 1mg 6%, Potassium 286mg 6%","Prep Time: 15 mins, Cook Time: 30 mins, Total Time: 45 mins, Servings: 8, Yield: 8 chicken thighs",https://www.allrecipes.com/thmb/rpmo9fIx0U53w0ejoYITut_4h3M=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/6929317-71ec6b563147403284926b0dad9e5c8c.jpg,"{'skinless': '8.0', 'boneless chicken thighs': '', 'salt and ground black pepper': '', 'extra-virgin olive oil': '3.0 tablespoon', 'fresh figs': '10.0', 'chicken broth': '1.5 cup', 'balsamic vinegar': '0.25 cup', 'shallot': '1.0', 'fresh rosemary': ''}",images/213.jpg,Meat and Poultry
214,Fig and Honey Jam with Walnuts,15 mins,1 hrs 35 mins,1 hrs 50 mins,48,48 servings,"4 cups Mission figs, stemmed, 2 cups honey, 1 cup water, ¼ cup butter, 3 tablespoons lemon juice, 2 teaspoons ground cinnamon, 1 ½ teaspoons vanilla extract, 1 teaspoon ground cloves, 1 teaspoon salt, ½ teaspoon grated fresh ginger , 1 cup chopped walnuts","Combine figs, honey, water, butter, lemon juice, cinnamon, vanilla extract, cloves, salt, and ginger in a large pot; bring to a boil. Reduce heat and simmer until figs are soft, about 1 hour 15 minutes.
Blend figs with an immersion blender until mixture reaches desired consistency. Stir in walnuts. Cook until flavors combine, about 15 minutes.
Remove pot from heat and pour fig mixture into a container; transfer to the refrigerator.",4.8,https://www.allrecipes.com/recipe/256649/fig-and-honey-jam-with-walnuts/,"Total Fat 3g 3%, Saturated Fat 1g 4%, Cholesterol 3mg 1%, Sodium 56mg 2%, Total Carbohydrate 15g 5%, Dietary Fiber 1g 3%, Total Sugars 14g, Protein 1g, Vitamin C 1mg 4%, Calcium 10mg 1%, Iron 0mg 1%, Potassium 53mg 1%","Prep Time: 15 mins, Cook Time: 1 hrs 35 mins, Total Time: 1 hrs 50 mins, Servings: 48, Yield: 48 servings",https://www.allrecipes.com/thmb/QHoiL5rnBjmFcMyO03wcbelO_4k=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4576930-ca5fa01fbea84730b28ad59fec93b20c.jpg,"{'Mission figs': '4.0 cup', 'honey': '2.0 cup', 'water': '1.0 cup', 'butter': '0.25 cup', 'lemon juice': '3.0 tablespoon', 'ground cinnamon': '2.0 teaspoon', 'vanilla extract': '1.5 teaspoon', 'ground cloves': '1.0 teaspoon', 'salt': '1.0 teaspoon', 'fresh ginger': '0.5 teaspoon', 'walnuts': '1.0 cup'}",images/214.jpg,Side Dish
216,Fig-Ricotta Cake,20 mins,45 mins,1 hrs 25 mins,10,1 9-inch loaf cake,"  nonstick cooking spray, 1 ½ cups all-purpose flour, 2 ½ teaspoons baking powder, 1 teaspoon salt, 1 ½ cups whole-milk ricotta cheese, 1 cup white sugar, ¾ cup unsalted butter, softened, 3 large eggs, at room temperature, 1 ½ teaspoons almond extract, 4  fresh figs, chopped into 1/2-inch pieces, 1 tablespoon all-purpose flour, 4  fresh fig slices, 1 teaspoon confectioners' sugar, or as needed (Optional)","Preheat the oven to 350 degrees F (175 degrees C). Spray a 9-inch loaf pan with nonstick cooking spray.
Whisk flour, baking powder, and salt together in a medium bowl. Set aside.
Beat ricotta cheese, sugar, and butter together in a bowl using an electric mixer on medium speed until smooth, about 2 minutes. Beat in eggs, one at a time, followed by almond extract. Beat in flour mixture on low speed, scraping down the sides of the bowl until combined; beat batter for about 30 seconds more.
Place chopped figs into a bowl, sprinkle 1 tablespoon flour over, and stir to coat. Fold figs into the batter. Pour into the prepared loaf pan. Place fig slices on top of the batter, down the center.
Bake in the preheated oven until a toothpick inserted into the center of the cake comes out clean, 45 to 60 minutes.
Remove from the oven and place on a wire rack to cool. Remove from the pan once the cake has cooled, 20 to 30 minutes. Dust with confectioners' sugar.",5.0,https://www.allrecipes.com/recipe/275368/fig-ricotta-cake/,"Total Fat 18g 24%, Saturated Fat 11g 55%, Cholesterol 103mg 34%, Sodium 421mg 18%, Total Carbohydrate 45g 16%, Dietary Fiber 2g 6%, Total Sugars 27g, Protein 8g, Vitamin C 1mg 4%, Calcium 190mg 15%, Iron 2mg 9%, Potassium 181mg 4%","Prep Time: 20 mins, Cook Time: 45 mins, Additional Time: 20 mins, Total Time: 1 hrs 25 mins, Servings: 10, Yield: 1 9-inch loaf cake",https://www.allrecipes.com/thmb/JlLVkrmPKX5xe9_HoVp0Mc7enaA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/6931417-ed7c8139157f4e7f81405a4625e6a3dd.jpg,"{'nonstick cooking spray': '', 'all-purpose flour': '1.0 tablespoon', 'baking powder': '2.5 teaspoon', 'salt': '1.0 teaspoon', 'whole-milk ricotta cheese': '1.5 cup', 'white sugar': '1.0 cup', 'unsalted butter': '0.75 cup', 'eggs': '3.0', 'almond extract': '1.5 teaspoon', 'fresh figs': '4.0', 'fresh fig slices': '4.0', 'confectioners\' sugar""': '1.0 teaspoon'}",images/216.jpg,Desserts
217,August Fig Cookies,20 mins,15 mins,35 mins,12,2 dozen cookies,"½ cup butter, softened, ½ cup white sugar, ¼ cup golden brown sugar, 1  egg, 1 teaspoon vanilla extract, 1 ½ cups all-purpose flour, ½ teaspoon baking powder, ¼ teaspoon ground cinnamon, ⅛ teaspoon salt, ½ cup fresh figs, halved, ½ cup chopped walnuts","Preheat oven to 375 degrees F (190 degrees C). Grease two baking sheets.
Mix butter, white sugar, and brown sugar by hand in a bowl. Add egg and vanilla extract; stir to combine. Combine flour, baking powder, cinnamon, and salt together in a separate bowl; stir into sugar mixture.
Scoop the meat out of figs and reserve 2 tablespoons. Chop figs and scooped middles. Fold chopped figs and walnuts into the cookie dough.
Drop spoonfuls of batter on the prepared baking sheet. Top each mound with small amounts of reserved fig pulp.
Bake in the preheated oven until the cookie edges are lightly browned, 12 to 15 minutes.",4.7,https://www.allrecipes.com/recipe/228557/august-fig-cookies/,"Total Fat 11g 15%, Saturated Fat 5g 27%, Cholesterol 36mg 12%, Sodium 106mg 5%, Total Carbohydrate 25g 9%, Dietary Fiber 1g 4%, Total Sugars 13g, Protein 3g, Vitamin C 0mg 1%, Calcium 28mg 2%, Iron 1mg 6%, Potassium 67mg 1%","Prep Time: 20 mins, Cook Time: 15 mins, Total Time: 35 mins, Servings: 12, Yield: 2 dozen cookies",https://www.allrecipes.com/thmb/oKzVym72dDornhFdLK4LXx7byhg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/6920733-56672f1114ce460fa8d6e614b002deb2.jpg,"{'butter': '0.5 cup', 'white sugar': '0.5 cup', 'golden brown sugar': '0.25 cup', 'egg': '1.0', 'vanilla extract': '1.0 teaspoon', 'all-purpose flour': '1.5 cup', 'baking powder': '0.5 teaspoon', 'ground cinnamon': '0.25 teaspoon', 'salt': '0.125 teaspoon', 'fresh figs': '0.5 cup', 'walnuts': '0.5 cup'}",images/217.jpg,Desserts
219,Fig Cake I,30 mins,1 hrs 30 mins,2 hrs,18,1 - 9x13 inch pan,"2 cups all-purpose flour, 1 teaspoon ground cinnamon, 1 teaspoon ground cloves, 1 teaspoon ground nutmeg, 1 teaspoon baking soda, 1 teaspoon baking powder, ½ teaspoon salt, 1 ½ cups white sugar, 1 cup butter, 3  eggs, beaten, 1 cup buttermilk, 1 cup chopped fresh figs, 1 cup chopped pecans, ½ cup butter, ½ cup white sugar, ½ cup evaporated milk, ½ teaspoon baking soda","Preheat oven to 300 degrees F (150 degrees C). Grease a 9x13 inch pan. Mix together the flour, cinnamon, cloves, nutmeg, 1 teaspoon baking soda, baking powder and salt. Set aside.
In a large bowl, cream together 1 cup butter and 1 1/2 cup sugar until light and fluffy. Stir in the eggs. Beat in the flour mixture alternately with the buttermilk, mixing just until incorporated. Fold in the chopped figs and pecans.
Pour batter into prepared pan. Bake in the preheated oven for 60 minutes, or until a toothpick inserted into the center of the cake comes out clean. Allow to cool.
To make the icing: In a large saucepan, mix together butter, sugar, evaporated milk and baking soda. Bring to a boil, stirring until sugar is dissolved. Then cook without stirring until the mixture turns brown, or until it reaches the soft ball stage on a candy thermometer (234 degrees F - 115 degrees C). Cool to lukewarm (110 degrees F). Pour into a small bowl and beat until it thickens to spreading consistency. Quickly spread icing onto the cooled cake.",4.5,https://www.allrecipes.com/recipe/21074/fig-cake-i/,"Total Fat 21g 27%, Saturated Fat 11g 54%, Cholesterol 74mg 25%, Sodium 333mg 14%, Total Carbohydrate 37g 14%, Dietary Fiber 1g 5%, Total Sugars 26g, Protein 4g, Vitamin C 1mg 3%, Calcium 66mg 5%, Iron 1mg 6%, Potassium 121mg 3%","Prep Time: 30 mins, Cook Time: 1 hrs 30 mins, Total Time: 2 hrs, Servings: 18, Yield: 1 - 9x13 inch pan",https://www.allrecipes.com/thmb/TQ40-SC7Aotw2OdneROyu5E5UPM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1022979-cd022210cfae47c3976f74a32915a6da.jpg,"{'all-purpose flour': '2.0 cup', 'ground cinnamon': '1.0 teaspoon', 'ground cloves': '1.0 teaspoon', 'ground nutmeg': '1.0 teaspoon', 'baking soda': '0.5 teaspoon', 'baking powder': '1.0 teaspoon', 'salt': '0.5 teaspoon', 'white sugar': '0.5 cup', 'butter': '0.5 cup', 'eggs': '3.0', 'buttermilk': '1.0 cup', 'fresh figs': '1.0 cup', 'pecans': '1.0 cup', 'evaporated milk': '0.5 cup'}",images/219.jpg,Desserts
220,Blueberry-Fig Jam,15 mins,25 mins,50 mins,12,1 jar,"¼ cup blueberries, 2 cups quartered fresh figs, ¾ cup white sugar, ½ cup water, 1 tablespoon lime juice, ½ teaspoon balsamic vinegar","Mash blueberries with a fork in a small bowl. Transfer to a 3 1/2-quart pot. Add figs, sugar, water, lime juice, and balsamic vinegar. Lightly pulse with an immersion blender until mostly smooth, with some chunks remaining for texture.
Place the pot on the stove over medium-high heat. Stir continuously as it comes to a boil. Reduce heat to low, and stir periodically, until thickened, 20 to 25 minutes. Check doneness by dropping a small spoonful of jam onto a frozen plate. Let sit for 1 to 2 minutes; if jam appears to gel, it is ready. Continue cooking if jam appears thin and runny.
When jam has thickened, remove from heat and allow to cool slightly, about 10 minutes. Pour jam into a clean jar with a hermetic seal. Allow to cool completely before refrigerating.",4.8,https://www.allrecipes.com/recipe/275586/blueberry-fig-jam/,"Total Fat 0g 0%, Sodium 1mg 0%, Total Carbohydrate 18g 7%, Dietary Fiber 1g 3%, Total Sugars 17g, Protein 0g, Vitamin C 1mg 6%, Calcium 11mg 1%, Iron 0mg 1%, Potassium 68mg 1%","Prep Time: 15 mins, Cook Time: 25 mins, Additional Time: 10 mins, Total Time: 50 mins, Servings: 12, Yield: 1 jar",https://www.allrecipes.com/thmb/fWwNtjeVC-K-7gep0b-7QX4EhgA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/6957902-5191866f26ba4f52873f20878defc75f.jpg,"{'blueberries': '0.25 cup', 'fresh figs': '2.0 cup', 'white sugar': '0.75 cup', 'water': '0.5 cup', 'lime juice': '1.0 tablespoon', 'balsamic vinegar': '0.5 teaspoon'}",images/220.jpg,Side Dish
222,Stuffed Leg of Lamb with Balsamic-Fig-Basil Sauce,50 mins,1 hrs,2 hrs,6,1 lamb roast,"½ cup coarsely chopped prunes, ¼ cup currants, 2 tablespoons creme de cassis liqueur, 1 ½ tablespoons minced fresh rosemary, 1 ½ tablespoons minced fresh thyme, ½ teaspoon ground coriander, 1 ¼ teaspoons salt, 1 teaspoon freshly ground black pepper, 1 (4 pound) boneless leg of lamb, rolled and tied, ½ cup chopped roasted and salted almonds, 2 tablespoons chopped fresh mint, 3 cloves garlic, cut into thirds, 2 tablespoons olive oil, ½ cup balsamic vinegar, 5 tablespoons butter, 3 tablespoons honey, ⅓ cup thinly sliced, stemmed Calimyrna figs, 5 teaspoons chopped fresh basil, 6 leaves mint, 6 leaves basil","Preheat oven to 400 degrees F (200 degrees C).
Combine the chopped prunes and currants with the creme de cassis in a small bowl, and set aside. In another small bowl, combine the rosemary, thyme, coriander, salt, and pepper; set aside.
Untie and unroll the lamb, lay it out flat on the work surface. Trim off excess fat, and cut any thick parts open so that it is evenly thick and somewhat rectangular in shape. Sprinkle half of the herb mixture over the lamb. Mix the almonds and chopped mint into the prune mixture; spread evenly over the lamb. Roll up starting at one of the short sides, and tie with kitchen twine in 1-inch intervals. Cut 9 slits about 1-inch deep into the top of the lamb, and insert a slice of garlic in each. Rub with olive oil, and sprinkle with the remaining herb mixture.
Place lamb seam-side up on a rack set in a roasting pan. Roast in the preheated oven to desired doneness. For medium-rare, a thermometer inserted into the center will read 140 degrees F (60 degrees C). Remove lamb from the oven and cover with foil. Allow to rest for 15 minutes while proceeding with the recipe.
While the lamb is resting, bring the balsamic vinegar to a boil in a small saucepan over high heat. Boil until the vinegar has reduced by half, 4 to 5 minutes. Once reduced, stir in the butter, honey, and sliced figs. Stir until the butter has melted, then remove from the heat, stir in the chopped basil and set aside.
To serve, remove the twine from the lamb and cut into 1/2 inch thick slices. Arrange on a warm serving platter and drizzle with the fig sauce, garnish with mint and basil leaves.









",4.8,https://www.allrecipes.com/recipe/112260/stuffed-leg-of-lamb-with-balsamic-fig-basil-sauce/,"Total Fat 40g 51%, Saturated Fat 15g 76%, Cholesterol 147mg 49%, Sodium 649mg 28%, Total Carbohydrate 29g 11%, Dietary Fiber 3g 11%, Total Sugars 23g, Protein 38g, Vitamin C 5mg 25%, Calcium 86mg 7%, Iron 4mg 21%, Potassium 691mg 15%","Prep Time: 50 mins, Cook Time: 1 hrs, Additional Time: 10 mins, Total Time: 2 hrs, Servings: 6, Yield: 1 lamb roast",https://www.allrecipes.com/thmb/Ldbc-dwMKsu_egoSmhOIGlvNNcI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/601260-696275d25a7e45cab54defc0b25fd76d.jpg,"{'prunes': '0.5 cup', 'currants': '0.25 cup', 'creme de cassis liqueur': '2.0 tablespoon', 'fresh rosemary': '1.5 tablespoon', 'fresh thyme': '1.5 tablespoon', 'ground coriander': '0.5 teaspoon', 'salt': '1.25 teaspoon', 'black pepper': '1.0 teaspoon', 'boneless leg of lamb': '1.0', 'roasted and salted almonds': '0.5 cup', 'fresh mint': '2.0 tablespoon', 'garlic': '3.0 cloves', 'olive oil': '2.0 tablespoon', 'balsamic vinegar': '0.5 cup', 'butter': '5.0 tablespoon', 'honey': '3.0 tablespoon', 'Calimyrna figs': '', 'fresh basil': '5.0 teaspoon', 'mint': '6.0 leaves', 'basil': '6.0 leaves'}",images/222.jpg,Meat and Poultry
223,Bourbon Fig Compote,10 mins,30 mins,40 mins,12,12 servings,"7 ounces dried Mission figs, diced, ¼ cup white sugar, ¼ cup bourbon whiskey, ¼ cup balsamic vinegar, 1 tablespoon lemon juice, 1 pinch salt","Combine figs, sugar, whiskey, balsamic vinegar, lemon juice, and salt in a small saucepan; bring to a boil. Reduce heat and simmer until liquid reduces by half, about 30 minutes. Cool before serving.",4.8,https://www.allrecipes.com/recipe/232620/bourbon-fig-compote/,"Total Fat 0g 0%, Sodium 3mg 0%, Total Carbohydrate 16g 6%, Dietary Fiber 2g 7%, Total Sugars 14g, Protein 1g, Vitamin C 1mg 4%, Calcium 26mg 2%, Iron 0mg 2%, Potassium 124mg 3%","Prep Time: 10 mins, Cook Time: 30 mins, Total Time: 40 mins, Servings: 12, Yield: 12 servings",https://www.allrecipes.com/thmb/ZjGJdXQfMcpW-H8VTXAXpDwtKms=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4205750-3803477ec2bb4aa8a1a96501a9c399b9.jpg,"{'dried Mission figs': '7.0 ounce', 'white sugar': '0.25 cup', 'bourbon whiskey': '0.25 cup', 'balsamic vinegar': '0.25 cup', 'lemon juice': '1.0 tablespoon', 'salt': '1.0 pinch'}",images/223.jpg,Appetizers and Snacks
224,Chicken Tenders with Balsamic-Fig Sauce,15 mins,20 mins,35 mins,4,4 servings,"1 pound chicken tenders,   salt and ground black pepper to taste, ¼ cup all-purpose flour, 2 tablespoons olive oil, 1 tablespoon butter","Season chicken with salt and pepper on both sides and lightly coat with flour, shaking off excess.
Heat olive oil and butter in a large nonstick skillet over medium heat. Add chicken to the skillet and cook until tenders are golden brown, no longer pink in the centers, and juices run clear, 5 to 6 minutes, flipping halfway through. Transfer to a plate and cover loosely with aluminum foil to keep warm.
Add shallot and garlic to the same skillet and cook until softened, about 2 minutes. Add red wine and balsamic and let simmer until reduced by half, 3 to 5 minutes. Stir in figs, thyme, Dijon mustard, honey, and salt; bring to a boil. Reduce heat to low or medium-low and let simmer until thickened, about 3 minutes. Remove from heat and stir in butter.
Spoon sauce over warm chicken tenders, or add chicken back into the skillet to briefly reheat, and serve immediately.",4.4,https://www.allrecipes.com/recipe/275396/chicken-tenders-with-balsamic-fig-sauce/,"Total Fat 15g 19%, Saturated Fat 4g 22%, Cholesterol 80mg 27%, Sodium 456mg 20%, Total Carbohydrate 23g 8%, Dietary Fiber 2g 6%, Total Sugars 13g, Protein 27g, Vitamin C 3mg 13%, Calcium 46mg 4%, Iron 2mg 11%, Potassium 432mg 9%","Prep Time: 15 mins, Cook Time: 20 mins, Total Time: 35 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/9TKTb5kGEb5YoG9IJ9w55Lm_ZIw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/6937516-6253e2e57cc14c86a341a529ed3c2478.jpg,"{'chicken tenders': '1.0 pound', 'salt and ground black pepper': '', 'all-purpose flour': '0.25 cup', 'olive oil': '2.0 tablespoon', 'butter': '1.0 tablespoon'}",images/224.jpg,Meat and Poultry
225,Fabulous Fig Scones,15 mins,30 mins,45 mins,8,8 scones,"1 cup whole wheat pastry flour, ½ cup old-fashioned rolled oats, 2 teaspoons baking powder, ½ teaspoon salt, ¼ cup canola oil, 1  egg, lightly beaten, ¼ cup honey, ¼ cup white sugar, 1 cup diced fresh figs","Preheat oven to 350 degrees F (175 degrees C). Line a baking sheet with parchment paper and lightly sprinkle flour over paper.
Whisk flour, oats, baking powder, and salt together in a bowl. Whisk oil and egg together in a separate bowl until smooth; add honey and mix well. Mix oil mixture into flour mixture just until batter is moistened. Sprinkle sugar over figs in a bowl and toss to coat; fold into batter.
Transfer batter to the middle of the prepared baking sheet and form into a 7-inch circle.
Bake in the preheated oven for 10 minutes. Score the batter into 8 sections and continue baking until scones are cooked through and lightly browned on top, about 20 minutes more. Cut into 8 scones and slide every other scone back from the circle to allow cooling.",4.1,https://www.allrecipes.com/recipe/244480/fabulous-fig-scones/,"Total Fat 8g 10%, Saturated Fat 1g 4%, Cholesterol 21mg 7%, Sodium 276mg 12%, Total Carbohydrate 31g 11%, Dietary Fiber 2g 8%, Total Sugars 18g, Protein 3g, Vitamin C 1mg 3%, Calcium 89mg 7%, Iron 1mg 4%, Potassium 114mg 2%","Prep Time: 15 mins, Cook Time: 30 mins, Total Time: 45 mins, Servings: 8, Yield: 8 scones",https://www.allrecipes.com/thmb/VGeOPxm17RqH9R_UsD6OXEeKJf4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2390389-6eef71d601d148e4a01f394cb5a42214.jpg,"{'whole wheat pastry flour': '1.0 cup', 'old-fashioned rolled oats': '0.5 cup', 'baking powder': '2.0 teaspoon', 'salt': '0.5 teaspoon', 'canola oil': '0.25 cup', 'egg': '1.0', 'honey': '0.25 cup', 'white sugar': '0.25 cup', 'fresh figs': '1.0 cup'}",images/225.jpg,Bread
